ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2016;010;PIEMONTE             ;205;TO5;001168;NONE                                    ;3.956;4.053;8.009
2016;010;PIEMONTE             ;205;TO5;001174;OSASIO                                  ;489;439;928
2016;010;PIEMONTE             ;205;TO5;001178;PANCALIERI                              ;1.012;1.031;2.043
2016;010;PIEMONTE             ;205;TO5;001180;PAVAROLO                                ;543;563;1.106
2016;010;PIEMONTE             ;205;TO5;001183;PECETTO TORINESE                        ;1.985;2.055;4.040
2016;010;PIEMONTE             ;205;TO5;001192;PINO TORINESE                           ;3.999;4.381;8.380
2016;010;PIEMONTE             ;205;TO5;001193;PIOBESI TORINESE                        ;1.854;1.925;3.779
2016;010;PIEMONTE             ;205;TO5;001197;POIRINO                                 ;5.330;5.305;10.635
2016;010;PIEMONTE             ;205;TO5;001203;PRALORMO                                ;952;981;1.933
2016;010;PIEMONTE             ;205;TO5;001215;RIVA PRESSO CHIERI                      ;2.327;2.358;4.685
2016;010;PIEMONTE             ;205;TO5;001257;SANTENA                                 ;5.261;5.527;10.788
2016;010;PIEMONTE             ;205;TO5;001280;TROFARELLO                              ;5.259;5.649;10.908
2016;010;PIEMONTE             ;205;TO5;001308;VILLASTELLONE                           ;2.332;2.422;4.754
2016;010;PIEMONTE             ;205;TO5;001309;VINOVO                                  ;7.353;7.585;14.938
2016;010;PIEMONTE             ;205;TO5;005002;ALBUGNANO                               ;265;249;514
2016;010;PIEMONTE             ;205;TO5;005009;BERZANO DI SAN PIETRO                   ;222;202;424
2016;010;PIEMONTE             ;205;TO5;005012;BUTTIGLIERA D'ASTI                      ;1.314;1.284;2.598
2016;010;PIEMONTE             ;205;TO5;005031;CASTELNUOVO DON BOSCO                   ;1.589;1.646;3.235
2016;010;PIEMONTE             ;205;TO5;005035;CERRETO D'ASTI                          ;118;110;228
2016;010;PIEMONTE             ;205;TO5;005070;MONCUCCO TORINESE                       ;448;429;877
2016;010;PIEMONTE             ;205;TO5;005082;PASSERANO MARMORITO                     ;229;220;449
2016;010;PIEMONTE             ;205;TO5;005085;PINO D'ASTI                             ;112;111;223
2016;010;PIEMONTE             ;206;VC;002002;ALAGNA VALSESIA                         ;226;205;431
2016;010;PIEMONTE             ;206;VC;002003;ALBANO VERCELLESE                       ;193;152;345
2016;010;PIEMONTE             ;206;VC;002004;ALICE CASTELLO                          ;1.340;1.312;2.652
2016;010;PIEMONTE             ;206;VC;002006;ARBORIO                                 ;475;420;895
2016;010;PIEMONTE             ;206;VC;002007;ASIGLIANO VERCELLESE                    ;701;739;1.440
2016;010;PIEMONTE             ;206;VC;002008;BALMUCCIA                               ;49;65;114
2016;010;PIEMONTE             ;206;VC;002009;BALOCCO                                 ;119;109;228
2016;010;PIEMONTE             ;206;VC;002011;BIANZE'                                 ;936;1.014;1.950
2016;010;PIEMONTE             ;206;VC;002014;BOCCIOLETO                              ;87;103;190
2016;010;PIEMONTE             ;206;VC;002015;BORGO D'ALE                             ;1.203;1.188;2.391
2016;010;PIEMONTE             ;206;VC;002016;BORGOSESIA                              ;6.019;6.771;12.790
2016;010;PIEMONTE             ;206;VC;002017;BORGO VERCELLI                          ;1.084;1.149;2.233
2016;010;PIEMONTE             ;206;VC;002019;BREIA                                   ;82;93;175
2016;010;PIEMONTE             ;206;VC;002021;BURONZO                                 ;416;450;866
2016;010;PIEMONTE             ;206;VC;002025;CAMPERTOGNO                             ;132;107;239
2016;010;PIEMONTE             ;206;VC;002029;CARCOFORO                               ;42;33;75
2016;010;PIEMONTE             ;206;VC;002030;CARESANA                                ;580;518;1.098
2016;010;PIEMONTE             ;206;VC;002031;CARESANABLOT                            ;562;571;1.133
2016;010;PIEMONTE             ;206;VC;002032;CARISIO                                 ;424;408;832
2016;010;PIEMONTE             ;206;VC;002033;CASANOVA ELVO                           ;125;102;227
2016;010;PIEMONTE             ;206;VC;002035;SAN GIACOMO VERCELLESE                  ;160;158;318
2016;010;PIEMONTE             ;206;VC;002038;CELLIO                                  ;411;415;826
2016;010;PIEMONTE             ;206;VC;002041;CERVATTO                                ;30;20;50
2016;010;PIEMONTE             ;206;VC;002042;CIGLIANO                                ;2.171;2.378;4.549
2016;010;PIEMONTE             ;206;VC;002043;CIVIASCO                                ;132;126;258
2016;010;PIEMONTE             ;206;VC;002045;COLLOBIANO                              ;45;47;92
2016;010;PIEMONTE             ;206;VC;002047;COSTANZANA                              ;385;390;775
2016;010;PIEMONTE             ;206;VC;002048;CRAVAGLIANA                             ;134;120;254
2016;010;PIEMONTE             ;206;VC;002052;CROVA                                   ;189;195;384
2016;010;PIEMONTE             ;206;VC;002054;DESANA                                  ;522;567;1.089
2016;010;PIEMONTE             ;206;VC;002057;FOBELLO                                 ;108;86;194
2016;010;PIEMONTE             ;206;VC;002059;FORMIGLIANA                             ;257;250;507
2016;010;PIEMONTE             ;206;VC;002061;GATTINARA                               ;3.890;4.162;8.052
2016;010;PIEMONTE             ;206;VC;002062;GHISLARENGO                             ;436;449;885
2016;010;PIEMONTE             ;206;VC;002065;GREGGIO                                 ;181;178;359
2016;010;PIEMONTE             ;206;VC;002066;GUARDABOSONE                            ;176;162;338
2016;010;PIEMONTE             ;206;VC;002068;LENTA                                   ;397;452;849
2016;010;PIEMONTE             ;206;VC;002070;LIGNANA                                 ;254;284;538
2016;010;PIEMONTE             ;206;VC;002071;LIVORNO FERRARIS                        ;2.132;2.285;4.417
2016;010;PIEMONTE             ;206;VC;002072;LOZZOLO                                 ;398;431;829
2016;010;PIEMONTE             ;206;VC;002078;MOLLIA                                  ;51;42;93
2016;010;PIEMONTE             ;206;VC;002079;MONCRIVELLO                             ;709;705;1.414
2016;010;PIEMONTE             ;206;VC;002082;MOTTA DE' CONTI                         ;374;385;759
2016;010;PIEMONTE             ;206;VC;002088;OLCENENGO                               ;403;404;807
2016;010;PIEMONTE             ;206;VC;002089;OLDENICO                                ;122;118;240
2016;010;PIEMONTE             ;206;VC;002091;PERTENGO                                ;158;157;315
2016;010;PIEMONTE             ;206;VC;002093;PEZZANA                                 ;639;673;1.312
2016;010;PIEMONTE             ;206;VC;002096;PILA                                    ;79;61;140
2016;010;PIEMONTE             ;206;VC;002097;PIODE                                   ;99;100;199
2016;010;PIEMONTE             ;206;VC;002102;POSTUA                                  ;281;280;561
2016;010;PIEMONTE             ;206;VC;002104;PRAROLO                                 ;336;374;710
2016;010;PIEMONTE             ;206;VC;002107;QUARONA                                 ;1.966;2.163;4.129
2016;010;PIEMONTE             ;206;VC;002108;QUINTO VERCELLESE                       ;185;191;376
2016;010;PIEMONTE             ;206;VC;002110;RASSA                                   ;39;28;67
2016;010;PIEMONTE             ;206;VC;002111;RIMA SAN GIUSEPPE                       ;29;27;56
2016;010;PIEMONTE             ;206;VC;002112;RIMASCO                                 ;60;44;104
2016;010;PIEMONTE             ;206;VC;002113;RIMELLA                                 ;81;50;131
2016;010;PIEMONTE             ;206;VC;002114;RIVA VALDOBBIA                          ;140;124;264
2016;010;PIEMONTE             ;206;VC;002115;RIVE                                    ;219;238;457
2016;010;PIEMONTE             ;206;VC;002116;ROASIO                                  ;1.125;1.227;2.352
2016;010;PIEMONTE             ;206;VC;002118;RONSECCO                                ;273;303;576
2016;010;PIEMONTE             ;206;VC;002121;ROSSA                                   ;102;79;181
2016;010;PIEMONTE             ;206;VC;002122;ROVASENDA                               ;458;503;961
2016;010;PIEMONTE             ;206;VC;002123;SABBIA                                  ;33;25;58
2016;010;PIEMONTE             ;206;VC;002126;SALASCO                                 ;115;111;226
2016;010;PIEMONTE             ;206;VC;002127;SALI VERCELLESE                         ;54;53;107
2016;010;PIEMONTE             ;206;VC;002131;SAN GERMANO VERCELLESE                  ;782;833;1.615
2016;010;PIEMONTE             ;206;VC;002133;SANTHIA'                                ;4.185;4.426;8.611
2016;010;PIEMONTE             ;206;VC;002134;SCOPA                                   ;220;198;418
2016;010;PIEMONTE             ;206;VC;002135;SCOPELLO                                ;189;183;372
2016;010;PIEMONTE             ;206;VC;002137;SERRAVALLE SESIA                        ;2.411;2.547;4.958
2016;010;PIEMONTE             ;206;VC;002142;STROPPIANA                              ;586;634;1.220
2016;010;PIEMONTE             ;206;VC;002147;TRICERRO                                ;357;362;719
2016;010;PIEMONTE             ;206;VC;002150;TRONZANO VERCELLESE                     ;1.712;1.793;3.505
2016;010;PIEMONTE             ;206;VC;002152;VALDUGGIA                               ;994;1.008;2.002
2016;010;PIEMONTE             ;206;VC;002156;VARALLO                                 ;3.441;3.754;7.195
2016;010;PIEMONTE             ;206;VC;002158;VERCELLI                                ;22.052;24.500;46.552
2016;010;PIEMONTE             ;206;VC;002163;VILLARBOIT                              ;223;232;455
2016;010;PIEMONTE             ;206;VC;002164;VILLATA                                 ;794;788;1.582
2016;010;PIEMONTE             ;206;VC;002166;VOCCA                                   ;87;84;171
2016;010;PIEMONTE             ;206;VC;003079;GRIGNASCO                               ;2.206;2.337;4.543
2016;010;PIEMONTE             ;206;VC;003122;PRATO SESIA                             ;939;971;1.910
2016;010;PIEMONTE             ;206;VC;003130;ROMAGNANO SESIA                         ;1.904;2.040;3.944
2016;010;PIEMONTE             ;206;VC;003164;VINZAGLIO                               ;309;256;565
2016;010;PIEMONTE             ;206;VC;096001;AILOCHE                                 ;156;185;341
2016;010;PIEMONTE             ;206;VC;096013;CAPRILE                                 ;96;91;187
2016;010;PIEMONTE             ;206;VC;096019;COGGIOLA                                ;901;958;1.859
2016;010;PIEMONTE             ;206;VC;096021;CREVACUORE                              ;728;794;1.522
2016;010;PIEMONTE             ;206;VC;096027;GIFFLENGA                               ;61;60;121
2016;010;PIEMONTE             ;206;VC;096048;PORTULA                                 ;598;631;1.229
2016;010;PIEMONTE             ;206;VC;096050;PRAY                                    ;1.026;1.135;2.161
2016;010;PIEMONTE             ;206;VC;096064;SOSTEGNO                                ;368;406;774
2016;010;PIEMONTE             ;207;BI;096002;ANDORNO MICCA                           ;1.580;1.683;3.263
2016;010;PIEMONTE             ;207;BI;096003;BENNA                                   ;571;592;1.163
2016;010;PIEMONTE             ;207;BI;096004;BIELLA                                  ;20.782;23.834;44.616
2016;010;PIEMONTE             ;207;BI;096005;BIOGLIO                                 ;468;447;915
2016;010;PIEMONTE             ;207;BI;096006;BORRIANA                                ;422;474;896
2016;010;PIEMONTE             ;207;BI;096007;BRUSNENGO                               ;984;1.087;2.071
2016;010;PIEMONTE             ;207;BI;096008;CALLABIANA                              ;75;60;135
2016;010;PIEMONTE             ;207;BI;096009;CAMANDONA                               ;176;179;355
2016;010;PIEMONTE             ;207;BI;096010;CAMBURZANO                              ;555;618;1.173
2016;010;PIEMONTE             ;207;BI;096012;CANDELO                                 ;3.650;3.954;7.604
2016;010;PIEMONTE             ;207;BI;096014;CASAPINTA                               ;174;232;406
2016;010;PIEMONTE             ;207;BI;096015;CASTELLETTO CERVO                       ;420;421;841
2016;010;PIEMONTE             ;207;BI;096016;CAVAGLIA'                               ;1.808;1.833;3.641
2016;010;PIEMONTE             ;207;BI;096017;CERRETO CASTELLO                        ;297;327;624
2016;010;PIEMONTE             ;207;BI;096018;CERRIONE                                ;1.413;1.484;2.897
2016;010;PIEMONTE             ;207;BI;096020;COSSATO                                 ;6.990;7.736;14.726
2016;010;PIEMONTE             ;207;BI;096023;CURINO                                  ;225;247;472
2016;010;PIEMONTE             ;207;BI;096024;DONATO                                  ;353;344;697
2016;010;PIEMONTE             ;207;BI;096025;DORZANO                                 ;272;253;525
